"comment_id";"created_at";"profile_pic_url";"text";"user_id";"username"
"18073337116688135";"1739871990";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/469951326_927218459377162_7404659387829723792_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=oVGb0ctknj8Q7kNvgER9GVa&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEoBrBsFwnUJKdU0Paxh0lTbKUDRwBff77xDRBAxepKIg&oe=67D8A21E&_nc_sid=0985b0";"Happy Belated JAW!";"143703516";"csaiz1004"
"18022893629648863";"1739881743";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/481568260_1076557050941061_9010218981238042240_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=oBAlHiTS1FsQ7kNvgGwrqFk&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFl_GFG5a7F7uV98J6aUldTsH7gjVd4QnAXFkUlY-r9jA&oe=67D8B755&_nc_sid=0985b0";"HAPPY BIRTHDAY ❤️❤️❤️❤️";"68998721813";"alinajuliex"
"18066382579894725";"1739893645";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/450656204_3131267873670682_493986412638991833_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=wUI25tI2waQQ7kNvgEz9vgY&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGv1H5XFyYNmSmZjuHuyU0M7CiKPPy8QGLV96zPzowTLQ&oe=67D8A528&_nc_sid=0985b0";"Happy birthday bombón ❤️";"231301624";"alejandrasvriz"
"18056961917024921";"1739909566";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/476867493_1327750731978398_2684317048690879577_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=-6xs1De0NrgQ7kNvgGZCNzf&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHkwbTm0YHEQYfud6vPftBrgsACD-PSPq4dasdvq4CqKQ&oe=67D8B111&_nc_sid=0985b0";"Happy belated birthday Jermey 🎂🎉";"8884255776";"unmaskingnicole"
"17900515482106220";"1739910308";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/474842238_1642906362973002_3314901456552822676_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=NyeRgDqDxDMQ7kNvgF5rGWp&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHnnCw2QCBJontU-fE_gRmiNx_EJl3URRPeHNoaIQFl8g&oe=67D8B919&_nc_sid=0985b0";"Happy Belated Birthday @jeremyallenwhitefinally";"53002073787";"mrsneakythehippie"
"18078382498652924";"1740017297";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/482704372_1625991028032518_2875238056128271732_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=-ANSO1-kC90Q7kNvgFFmxk3&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYENqaqIrYBJqeikNDjlLXtFW1XJRnptpXXVMxcEFFMHoQ&oe=67D89E28&_nc_sid=0985b0";"When does season 4 of The Bear premiere? 🥹👉👈";"238617502";"maabarduco"
"18272053951264535";"1740029070";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/71237205_436458073891239_8373449999555493888_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=rMpiUGxgwJsQ7kNvgEfIOTq&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYE1VfWIWybps1_UgT7aCWdppaud7zXF55sjfPlQuY8DnA&oe=67D8B237&_nc_sid=0985b0";"Me voy a tener que ver el oso por que ya estraño a lip 😢";"894976532";"truemoster"
"18056422057872644";"1740278514";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/475382886_406725225825495_1700409783237161775_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=GPL8b8m_FmoQ7kNvgFRLOpO&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHVH-twMRTg3dU0RMiUc8C3W0E_oVnre9dT4V7-eObtkw&oe=67D8A259&_nc_sid=0985b0";"😍😍";"25293951157";"ananda_alfaia0"
"18021341558439537";"1740335979";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/452977433_1026529992287855_6488827474425394180_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=w6aKddF_3LIQ7kNvgFtRyOo&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGxYZ_dN7jEFQqf_VT1GL4uSVz_s3CCT5nWkuQc4V9P5w&oe=67D8B23D&_nc_sid=0985b0";"Feliz cumpleaños al amor de mi vida ❤️🙌";"60301696161";"gigie_rm7"
"17861175816288330";"1740396991";"https://scontent-arn2-1.cdninstagram.com/v/t51.2885-19/482722755_2654773564718751_8013813018514074038_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2AHd74w0HtQ-rTULSqUk--_oFJvFeqmX-N0FmeOL_BkK7hrdgHx-hobFyXYduhh1qhU&_nc_ohc=VXd4O6bLhKUQ7kNvgF1YGNL&_nc_gid=4e83445462cf41a1a012184b20be253b&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHgxVEWJ6kW_G9BlB7EhHxhfr10UeNLAofTNISEYqqPdA&oe=67D8B6F3&_nc_sid=0985b0";"😍";"54054388977";"szwmanuuh"
